Year,Month,Day,Time (in MPH),Speed
Year,Month,Day,Time (in MPH),Speed
Year,Month,Day,Time (in MPH),Speed
2021,05,02,16:11:14,1.768399988624849
Year,Month,Day,Time (in MPH),Speed
Year,Month,Day,Time (in MPH),Speed
2021,05,02,11:20:27,5.291801138936209
2021,05,02,11:20:32,5.153635756249281
2021,05,02,11:20:47,2.718108812539871
2021,05,02,11:20:49,3.2051231865888177
2021,05,02,11:20:51,3.766201868844179
2021,05,02,11:20:52,11.147751074565504
2021,05,02,11:20:53,6.452898556212113
2021,05,02,11:20:53,5.477576197331387
2021,05,02,11:20:53,3.3700208655041237
2021,05,02,11:21:04,3.1294566312255174
2021,05,02,11:21:16,3.367737739470812
Year,Month,Day,Time (in MPH),Speed
2021,05,02,11:26:54,154.85728470271766
2021,05,02,11:26:55,11.080521101644543
2021,05,02,11:26:55,32.91159957627119
2021,05,02,11:26:56,22.815629717269793
2021,05,02,11:27:03,32.52494474816797
2021,05,02,11:27:03,16.22661037604457
2021,05,02,11:27:16,13.159267109992227
2021,05,02,11:27:16,16.135781060649776
Year,Month,Day,Time (in MPH),Speed
2021,05,02,11:29:10,10.165424745516239
2021,05,02,11:29:28,3.722444551872723
2021,05,02,11:29:44,4.288384285057001
2021,05,02,11:29:52,3.7510099405767248
2021,05,02,11:29:54,3.581465502518999
2021,05,02,11:29:55,5.028260690198887
2021,05,02,11:29:56,3.0025443839931274
Year,Month,Day,Time (in MPH),Speed
2021,05,02,11:31:40,27.33082937042219
2021,05,02,11:31:58,9.145280457890433
2021,05,02,11:32:12,7.120672721870887
2021,05,02,11:32:49,15.440867284329363
2021,05,02,11:33:30,7.4509265311606026
2021,05,02,11:33:37,9.686499422632794
2021,05,02,11:34:37,8.678590383570855
2021,05,02,11:35:27,9.950781138790035
2021,05,02,11:35:34,7.664238008222932
2021,05,02,11:35:53,10.056957798825081
2021,05,02,11:35:59,9.70611339311542
2021,05,02,11:36:00,9.835277875483643
2021,05,02,11:36:55,9.954323602705587
2021,05,02,11:37:00,9.253222105785671
2021,05,02,11:37:00,14.305909556022964
2021,05,02,11:37:55,14.626867480383606
2021,05,02,11:39:12,10.022711631519204
Year,Month,Day,Time (in KPH),Speed
2021,05,02,11:40:13,16.586757917913744
2021,05,02,11:40:22,15.31997533975261
2021,05,02,11:40:23,16.898187845024406
2021,05,02,11:41:26,14.180632635913863
2021,05,02,11:41:35,35.877964683013396
2021,05,02,11:41:39,35.08968885339856
2021,05,02,11:41:40,23.376649871201348
2021,05,02,11:41:40,11.713633205544467
Year,Month,Day,Time (in KPH),Speed
Year,Month,Day,Time (in KPH),Speed
2021,05,02,11:46:27,37.90964527385278
2021,05,02,11:46:29,16.248374880411625
Year,Month,Day,Time (in KPH),Speed
2021,05,02,11:51:26,15.03001811332665
2021,05,02,11:51:32,12.315375794600978
2021,05,02,11:51:33,12.194421250285288
2021,05,02,11:51:39,15.821813383404628
2021,05,02,11:52:12,11.799245214303864
2021,05,02,11:53:15,27.3392582982254
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,11:55:47,14.13018403127196,1
2021,05,02,11:56:01,23.56425601220108,1
2021,05,02,11:56:09,16.284634824354644,1
2021,05,02,11:56:13,11.843423223152152,1
2021,05,02,11:56:33,14.863707425697767,1
2021,05,02,11:58:10,11.607878133611349,1
2021,05,02,11:58:18,14.039062260180948,1
2021,05,02,11:58:31,18.702157414057556,1
2021,05,02,11:58:47,14.10433293568406,1
2021,05,02,11:58:53,14.862071084262675,1
2021,05,02,11:59:00,11.646077941709585,1
2021,05,02,11:59:15,15.18214380273279,1
2021,05,02,12:01:05,11.428539487314284,1
2021,05,02,12:01:16,14.92863238901913,1
2021,05,02,12:01:20,16.058001985714284,1
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,12:04:44,15.232679570538787,1
2021,05,02,12:04:53,16.098956967743753,1
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:15:06,26.599237877265196,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:15:27,27.470506256961034,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:15:53,26.100556846181593,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:16:36,25.861262680904428,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:17:39,26.99899756629618,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:17:58,27.320484527531292,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:18:06,25.87272024485141,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:18:15,25.853593270646744,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:18:27,24.53558743571483,1
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:20:14,23.099854224594953,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:20:20,23.584577200143986,1
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:30:37,21.659299150873654,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:30:49,25.473281143706345,1
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:42:28,21.9373981153105,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:42:41,21.89721178380984,1
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:43:09,20.833349998916933,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:43:27,21.64150973906953,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:44:53,23.2094715852854,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:45:07,21.19166826622732,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:45:13,22.28293322124045,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:45:19,22.671527782711294,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:45:25,23.09863670865867,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:45:41,22.639632629480754,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:45:47,22.442614779692843,1
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:46:17,22.88712738055973,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:46:28,21.391366765833485,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:46:54,22.319453640566934,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:47:13,22.323861352680552,1
Year,Month,Day,Time,Speed(km/h),Correct direction
2021,05,02,13:48:10,18.855490821905203,1
2021,05,02,13:50:45,29.075908424579676,1
2021,05,02,13:54:07,20.065930915628382,1
2021,05,02,13:55:40,13.843326724914538,1
2021,05,02,13:56:02,13.287996306007022,1
2021,05,02,13:56:48,20.3226710182359,1
2021,05,02,13:59:32,23.324440880526215,1
2021,05,02,13:59:41,19.976919632961362,1
2021,05,02,14:02:00,20.3920838952724,1
2021,05,02,14:02:05,18.99568402118774,1
2021,05,02,14:02:23,15.923343554873282,1
2021,05,02,14:05:14,14.195021027669805,1
2021,05,02,14:06:40,15.907226773700371,1
2021,05,02,14:06:44,13.305236415353646,1
2021,05,02,14:09:52,16.225574941831393,1
2021,05,02,14:11:06,23.717163443099537,1
2021,05,02,14:14:25,17.781832555856706,1
2021,05,02,14:17:04,13.552108858358116,1
2021,05,02,14:17:38,14.53987572785141,1
2021,05,02,14:20:57,12.839689274139703,1
2021,05,02,14:25:05,15.362685219477596,1
2021,05,02,14:26:35,12.731388573842898,1
2021,05,02,14:28:13,15.71064073628533,1
2021,05,02,14:32:11,17.438706177177256,0
2021,05,02,14:32:16,21.07615998115804,1
2021,05,02,14:40:38,21.02480843480975,1
2021,05,02,14:41:51,16.284388936444543,1
2021,05,02,14:43:23,20.902118560588118,1
2021,05,02,14:44:42,16.606790848821582,1
2021,05,02,14:45:45,19.461037204687063,1
2021,05,02,14:45:55,19.467921149611772,1
2021,05,02,15:02:23,18.340358097364177,1
2021,05,02,15:05:06,17.099049885536946,1
2021,05,02,15:05:23,22.683610991536113,1
2021,05,02,15:08:50,13.803236004859189,1
2021,05,02,15:10:00,12.82174033452881,1
2021,05,02,15:10:05,13.85807219100064,1
2021,05,02,15:11:47,12.95293543101692,1
2021,05,02,15:12:04,11.775354319489646,1
Year,Month,Day,Time,Speed(km/h),Correct direction
